setid,"Temperature, K","MolaLity of disodium ceftriaxone, mol/kg",Solvent: Weight fraction of 1-hexyl-4-methylpyridinium bromide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HgEXm,303.15,0.1083,0.01,100,1026.38,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.1389,0.01,100,1034.1,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.1392,0,100,1032.28,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.1397,0.02,100,1035.95,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.172,0.01,100,1042.25,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.1726,0.015,100,1043.28,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.1727,0.02,100,1044.05,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.1737,0,100,1040.8,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.2166,0,100,1051.07,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.2175,0.02,100,1054.67,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.2192,0.01,100,1053.48,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.2658,0,100,1062.5,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.2663,0.02,100,1065.89,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.2671,0.01,100,1064.46,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.2678,0.015,100,1065.47,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.3056,0.02,100,1074.51,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.306,0,100,1071.54,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.306,0.01,100,1073.02,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.3064,0.015,100,1073.94,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0,0,100,994.023,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0,0.01,100,995.718,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0,0.015,100,996.546,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0,0.02,100,997.238,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0187,0.01,100,1000.87,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0194,0,100,999.338,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0474,0.015,100,1009.55,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0474,0.02,100,1010.27,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0476,0.01,100,1008.7,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0485,0,100,1007.16,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0764,0.02,100,1017.94,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.077,0.01,100,1016.46,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0772,0.015,100,1017.44,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.0773,0,100,1014.73,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.1067,0.02,100,1025.75,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.108,0.015,100,1025.36,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.1083,0.01,100,1024.5,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.1389,0.01,100,1032.18,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.1392,0,100,1030.46,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.1397,0.02,100,1034.04,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.172,0.01,100,1040.3,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.1726,0.015,100,1041.34,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.1727,0.02,100,1042.08,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.1737,0,100,1038.93,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.2166,0,100,1049.14,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.2175,0.02,100,1052.7,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.2192,0.01,100,1051.46,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.2658,0,100,1060.42,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.2663,0.02,100,1063.81,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.2671,0.01,100,1062.4,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.2678,0.015,100,1063.4,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.3056,0.02,100,1072.4,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.306,0,100,1069.4,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.306,0.01,100,1070.89,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,308.15,0.3064,0.015,100,1071.82,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
